MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,TABNAME,TABKEY,FNAME,CHNGIND,VALUE_OLD,VALUE_NEW
M1,BELEG,M1V418352P3,72560,VBAK,M1V418352,LIFSK,U,ZA,nan
M1,BELEG,M1V303813P3,72567,VBAK,M1V303813,LIFSK,U,ZA,nan
M1,BELEG,M1V418368P18,72575,VBAK,M1V418368,LIFSK,U,ZA,nan
M1,BELEG,M1V303813P18,72595,VBAK,M1V303813,LIFSK,U,ZA,nan
M1,BELEG,M1V418383P44,72602,VBAK,M1V418383,LIFSK,U,ZA,nan
M1,BELEG,M1V418383P28,72609,VBAK,M1V418383,LIFSK,U,ZA,nan
M1,BELEG,M1V418375P12,72616,VBAK,M1V418375,LIFSK,U,ZA,nan
M1,BELEG,M1V418490P28,72623,VBAK,M1V418490,LIFSK,U,ZA,nan
M1,BELEG,M1V418472P110,72631,VBAK,M1V418472,LIFSK,U,ZA,nan
M1,BELEG,M1V418479P18,72638,VBAK,M1V418479,LIFSK,U,ZA,nan
M1,BELEG,M1V2255P12,72646,VBAK,M1V2255,LIFSK,U,ZA,nan
M1,BELEG,M1V419476P3,72654,VBAK,M1V419476,LIFSK,U,ZA,nan
M1,BELEG,M1V419444P18,72662,VBAK,M1V419444,LIFSK,U,ZA,nan
M1,BELEG,M1V419464P3,72670,VBAK,M1V419464,LIFSK,U,ZA,nan
M1,BELEG,M1V418445P36,72678,VBAK,M1V418445,LIFSK,U,ZA,nan
M1,BELEG,M1V418444P3,72684,VBAK,M1V418444,LIFSK,U,ZA,nan
M1,BELEG,M1V418470P3,72698,VBAK,M1V418470,LIFSK,U,ZA,nan
M1,BELEG,M1V418452P3,72705,VBAK,M1V418452,LIFSK,U,ZA,nan
M1,BELEG,M1V418458P28,72713,VBAK,M1V418458,LIFSK,U,ZA,nan
M1,BELEG,M1V417393P3,72721,VBAK,M1V417393,LIFSK,U,ZA,nan
M1,BELEG,M1V417392P12,72729,VBAK,M1V417392,LIFSK,U,ZA,nan
M1,BELEG,M1V417402P3,72743,VBAK,M1V417402,LIFSK,U,ZA,nan
M1,BELEG,M1V417385P36,72756,VBAK,M1V417385,LIFSK,U,ZA,nan
M1,BELEG,M1V417385P18,72764,VBAK,M1V417385,LIFSK,U,ZA,nan
M1,BELEG,M1V417418P1427,72772,VBAK,M1V417418,LIFSK,U,ZA,nan
M1,BELEG,M1V417417P1427,72785,VBAK,M1V417417,LIFSK,U,ZA,nan
M1,BELEG,M1V417415P1427,72799,VBAK,M1V417415,LIFSK,U,ZA,nan
M1,BELEG,M1V417348P160,72807,VBAK,M1V417348,LIFSK,U,ZA,nan
M1,BELEG,M1V417339P3,72820,VBAK,M1V417339,LIFSK,U,ZA,nan
M1,BELEG,M1V417363P44,72828,VBAK,M1V417363,LIFSK,U,ZA,nan
M1,BELEG,M1V417362P44,72835,VBAK,M1V417362,LIFSK,U,ZA,nan
M1,BELEG,M1V417362P3,72842,VBAK,M1V417362,LIFSK,U,ZA,nan
M1,BELEG,M1V417367P3,72850,VBAK,M1V417367,LIFSK,U,ZA,nan
M1,BELEG,M1V303724P3,72858,VBAK,M1V303724,LIFSK,U,ZA,nan
M1,BELEG,M1V417356P36,72866,VBAK,M1V417356,LIFSK,U,ZA,nan
M1,BELEG,M1V418307P12,72874,VBAK,M1V418307,LIFSK,U,ZA,nan
M1,BELEG,M1V418316P3,72882,VBAK,M1V418316,LIFSK,U,ZA,nan
M1,BELEG,M1V418293P3995,72890,VBAK,M1V418293,LIFSK,U,ZA,nan
M1,BELEG,M1V418291P100,72898,VBAK,M1V418291,LIFSK,U,ZA,nan
M1,BELEG,M1V418337P3,72923,VBAK,M1V418337,LIFSK,U,ZA,nan
M1,BELEG,M1V418317P60,72930,VBAK,M1V418317,LIFSK,U,ZA,nan
M1,BELEG,M1V418328P51,72944,VBAK,M1V418328,LIFSK,U,ZA,nan
M1,BELEG,M1V417425P150,72952,VBAK,M1V417425,LIFSK,U,ZA,nan
M1,BELEG,M1V417431P3,72959,VBAK,M1V417431,LIFSK,U,ZA,nan
M1,BELEG,M1V418277P3,72972,VBAK,M1V418277,LIFSK,U,ZA,nan
M1,BELEG,M1V418276P1427,72980,VBAK,M1V418276,LIFSK,U,ZA,nan
M1,BELEG,M1V418274P3,72988,VBAK,M1V418274,LIFSK,U,ZA,nan
M1,BELEG,M1V421459P3,72996,VBAK,M1V421459,LIFSK,U,ZA,nan
M1,BELEG,M1V421527P28,73010,VBAK,M1V421527,LIFSK,U,ZA,nan
M1,BELEG,M1V421496P12,73018,VBAK,M1V421496,LIFSK,U,ZA,nan
M1,BELEG,M1V419884P28,73026,VBAK,M1V419884,LIFSK,U,ZA,nan
M1,BELEG,M1V419884P18,73034,VBAK,M1V419884,LIFSK,U,ZA,nan
M1,BELEG,M1V304033P2141,73042,VBAK,M1V304033,LIFSK,U,ZA,nan
M1,BELEG,M1V421431P3,73050,VBAK,M1V421431,LIFSK,U,ZA,nan
M1,BELEG,M1V421429P12,73058,VBAK,M1V421429,LIFSK,U,ZA,nan
M1,BELEG,M1V421424P3,73066,VBAK,M1V421424,LIFSK,U,ZA,nan
M1,BELEG,M1V421391P12,73074,VBAK,M1V421391,LIFSK,U,ZA,nan
M1,BELEG,M1V421673P3,73082,VBAK,M1V421673,LIFSK,U,ZA,nan
M1,BELEG,M1V421685P3,73090,VBAK,M1V421685,LIFSK,U,ZA,nan
M1,BELEG,M1V304054P3,73103,VBAK,M1V304054,LIFSK,U,ZA,nan
M1,BELEG,M1V421724P18,73111,VBAK,M1V421724,LIFSK,U,ZA,nan
M1,BELEG,M1V421721P3,73118,VBAK,M1V421721,LIFSK,U,ZA,nan
M1,BELEG,M1V421705P3,73126,VBAK,M1V421705,LIFSK,U,ZA,nan
M1,BELEG,M1V421575P3,73134,VBAK,M1V421575,LIFSK,U,ZA,nan
M1,BELEG,M1V421622P3,73142,VBAK,M1V421622,LIFSK,U,ZA,nan
M1,BELEG,M1V421626P3,73149,VBAK,M1V421626,LIFSK,U,ZA,nan
M1,BELEG,M1V421605P3,73157,VBAK,M1V421605,LIFSK,U,ZA,nan
M1,BELEG,M1V419630P12,73165,VBAK,M1V419630,LIFSK,U,ZA,nan
M1,BELEG,M1V303927P36,73173,VBAK,M1V303927,LIFSK,U,ZA,nan
M1,BELEG,M1V303930P3,73181,VBAK,M1V303930,LIFSK,U,ZA,nan
M1,BELEG,M1V419665P3,73189,VBAK,M1V419665,LIFSK,U,ZA,nan
M1,BELEG,M1V303920P3,73197,VBAK,M1V303920,LIFSK,U,ZA,nan
M1,BELEG,M1V419493P12,73205,VBAK,M1V419493,LIFSK,U,ZA,nan
M1,BELEG,M1V419504P12,73213,VBAK,M1V419504,LIFSK,U,ZA,nan
M1,BELEG,M1V303925P2820,73220,VBAK,M1V303925,LIFSK,U,ZA,nan
M1,BELEG,M1V419568P12,73228,VBAK,M1V419568,LIFSK,U,ZA,nan
M1,BELEG,M1V419833P3,73236,VBAK,M1V419833,LIFSK,U,ZA,nan
M1,BELEG,M1V303941P12,73244,VBAK,M1V303941,LIFSK,U,ZA,nan
M1,BELEG,M1V303930P18,73252,VBAK,M1V303930,LIFSK,U,ZA,nan
M1,BELEG,M1V303930P12,73260,VBAK,M1V303930,LIFSK,U,ZA,nan
M1,BELEG,M1V419764P12,73268,VBAK,M1V419764,LIFSK,U,ZA,nan
M1,BELEG,M1V419764P3,73276,VBAK,M1V419764,LIFSK,U,ZA,nan
M1,BELEG,M1V414968P12,73284,VBAK,M1V414968,LIFSK,U,ZA,nan
M1,BELEG,M1V414966P3,73292,VBAK,M1V414966,LIFSK,U,ZA,nan
M1,BELEG,M1V414964P18,73300,VBAK,M1V414964,LIFSK,U,ZA,nan
M1,BELEG,M1V414977P12,73308,VBAK,M1V414977,LIFSK,U,ZA,nan
M1,BELEG,M1V414977P3,73316,VBAK,M1V414977,LIFSK,U,ZA,nan
M1,BELEG,M1V414952P3,73323,VBAK,M1V414952,LIFSK,U,ZA,nan
M1,BELEG,M1V303481P12,73331,VBAK,M1V303481,LIFSK,U,ZA,nan
M1,BELEG,M1V414962P3,73339,VBAK,M1V414962,LIFSK,U,ZA,nan
M1,BELEG,M1V414992P70,73346,VBAK,M1V414992,LIFSK,U,ZA,nan
M1,BELEG,M1V414992P12,73354,VBAK,M1V414992,LIFSK,U,ZA,nan
M1,BELEG,M1V414992P3,73362,VBAK,M1V414992,LIFSK,U,ZA,nan
M1,BELEG,M1V303482P100,73370,VBAK,M1V303482,LIFSK,U,ZA,nan
M1,BELEG,M1V303482P36,73378,VBAK,M1V303482,LIFSK,U,ZA,nan
M1,BELEG,M1V303482P51,73386,VBAK,M1V303482,LIFSK,U,ZA,nan
M1,BELEG,M1V414986P28,73393,VBAK,M1V414986,LIFSK,U,ZA,nan
M1,BELEG,M1V414986P18,73400,VBAK,M1V414986,LIFSK,U,ZA,nan
M1,BELEG,M1V303476P3,73414,VBAK,M1V303476,LIFSK,U,ZA,nan
M1,BELEG,M1V414897P3,73421,VBAK,M1V414897,LIFSK,U,ZA,nan
M1,BELEG,M1V414886P3,73435,VBAK,M1V414886,LIFSK,U,ZA,nan
M1,BELEG,M1V414879P44,73443,VBAK,M1V414879,LIFSK,U,ZA,nan
M1,BELEG,M1V414891P60,73451,VBAK,M1V414891,LIFSK,U,ZA,nan
M1,BELEG,M1V414891P12,73458,VBAK,M1V414891,LIFSK,U,ZA,nan
M1,BELEG,M1V414888P2141,73466,VBAK,M1V414888,LIFSK,U,ZA,nan
M1,BELEG,M1V414888P1427,73474,VBAK,M1V414888,LIFSK,U,ZA,nan
M1,BELEG,M1V414886P28,73482,VBAK,M1V414886,LIFSK,U,ZA,nan
M1,BELEG,M1V414937P3,73489,VBAK,M1V414937,LIFSK,U,ZA,nan
M1,BELEG,M1V414935P18,73496,VBAK,M1V414935,LIFSK,U,ZA,nan
M1,BELEG,M1V414942P28,73504,VBAK,M1V414942,LIFSK,U,ZA,nan
M1,BELEG,M1V414914P28,73512,VBAK,M1V414914,LIFSK,U,ZA,nan
M1,BELEG,M1V414927P3,73519,VBAK,M1V414927,LIFSK,U,ZA,nan
M1,BELEG,M1V415063P12,73526,VBAK,M1V415063,LIFSK,U,ZA,nan
M1,BELEG,M1V415068P12,73534,VBAK,M1V415068,LIFSK,U,ZA,nan
M1,BELEG,M1V303487P12,73548,VBAK,M1V303487,LIFSK,U,ZA,nan
M1,BELEG,M1V415078P36,73555,VBAK,M1V415078,LIFSK,U,ZA,nan
M1,BELEG,M1V415078P28,73562,VBAK,M1V415078,LIFSK,U,ZA,nan
M1,BELEG,M1V415078P18,73569,VBAK,M1V415078,LIFSK,U,ZA,nan
M1,BELEG,M1V415078P12,73576,VBAK,M1V415078,LIFSK,U,ZA,nan
M1,BELEG,M1V415079P3,73590,VBAK,M1V415079,LIFSK,U,ZA,nan
M1,BELEG,M1V415017P18,73597,VBAK,M1V415017,LIFSK,U,ZA,nan
M1,BELEG,M1V415017P12,73604,VBAK,M1V415017,LIFSK,U,ZA,nan
M1,BELEG,M1V415021P3,73618,VBAK,M1V415021,LIFSK,U,ZA,nan
M1,BELEG,M1V414995P28,73626,VBAK,M1V414995,LIFSK,U,ZA,nan
M1,BELEG,M1V415029P12,73634,VBAK,M1V415029,LIFSK,U,ZA,nan
M1,BELEG,M1V415029P3,73641,VBAK,M1V415029,LIFSK,U,ZA,nan
M1,BELEG,M1V415024P130,73649,VBAK,M1V415024,LIFSK,U,ZA,nan
M1,BELEG,M1V415024P120,73657,VBAK,M1V415024,LIFSK,U,ZA,nan
M1,BELEG,M1V415035P18,73664,VBAK,M1V415035,LIFSK,U,ZA,nan
M1,BELEG,M1V415033P12,73671,VBAK,M1V415033,LIFSK,U,ZA,nan
M1,BELEG,M1V303392P3,73678,VBAK,M1V303392,LIFSK,U,ZA,nan
M1,BELEG,M1V413874P18,73691,VBAK,M1V413874,LIFSK,U,ZA,nan
M1,BELEG,M1V413874P12,73698,VBAK,M1V413874,LIFSK,U,ZA,nan
M1,BELEG,M1V413905P3,73705,VBAK,M1V413905,LIFSK,U,ZA,nan
M1,BELEG,M1V413887P44,73713,VBAK,M1V413887,LIFSK,U,ZA,nan
M1,BELEG,M1V413886P18,73721,VBAK,M1V413886,LIFSK,U,ZA,nan
M1,BELEG,M1V413895P18,73729,VBAK,M1V413895,LIFSK,U,ZA,nan
M1,BELEG,M1V413895P12,73736,VBAK,M1V413895,LIFSK,U,ZA,nan
M1,BELEG,M1V413895P3,73743,VBAK,M1V413895,LIFSK,U,ZA,nan
M1,BELEG,M1V413819P2820,73751,VBAK,M1V413819,LIFSK,U,ZA,nan
M1,BELEG,M1V413819P1427,73758,VBAK,M1V413819,LIFSK,U,ZA,nan
M1,BELEG,M1V413819P865,73765,VBAK,M1V413819,LIFSK,U,ZA,nan
M1,BELEG,M1V413810P3,73772,VBAK,M1V413810,LIFSK,U,ZA,nan
M1,BELEG,M1V413848P3,73779,VBAK,M1V413848,LIFSK,U,ZA,nan
M1,BELEG,M1V413840P3,73787,VBAK,M1V413840,LIFSK,U,ZA,nan
M1,BELEG,M1V413852P44,73794,VBAK,M1V413852,LIFSK,U,ZA,nan
M1,BELEG,M1V413852P36,73801,VBAK,M1V413852,LIFSK,U,ZA,nan
M1,BELEG,M1V413848P36,73809,VBAK,M1V413848,LIFSK,U,ZA,nan
M1,BELEG,M1V413833P18,73823,VBAK,M1V413833,LIFSK,U,ZA,nan
M1,BELEG,M1V413825P12,73830,VBAK,M1V413825,LIFSK,U,ZA,nan
M1,BELEG,M1V414846P865,73844,VBAK,M1V414846,LIFSK,U,ZA,nan
M1,BELEG,M1V414833P12,73851,VBAK,M1V414833,LIFSK,U,ZA,nan
M1,BELEG,M1V414864P51,73859,VBAK,M1V414864,LIFSK,U,ZA,nan
M1,BELEG,M1V414864P18,73866,VBAK,M1V414864,LIFSK,U,ZA,nan
M1,BELEG,M1V414864P12,73873,VBAK,M1V414864,LIFSK,U,ZA,nan
M1,BELEG,M1V414864P3,73880,VBAK,M1V414864,LIFSK,U,ZA,nan
M1,BELEG,M1V414850P3995,73888,VBAK,M1V414850,LIFSK,U,ZA,nan
M1,BELEG,M1V413935P12,73896,VBAK,M1V413935,LIFSK,U,ZA,nan
M1,BELEG,M1V413928P12,73904,VBAK,M1V413928,LIFSK,U,ZA,nan
M1,BELEG,M1V413957P3,73911,VBAK,M1V413957,LIFSK,U,ZA,nan
M1,BELEG,M1V413955P60,73919,VBAK,M1V413955,LIFSK,U,ZA,nan
M1,BELEG,M1V413955P36,73927,VBAK,M1V413955,LIFSK,U,ZA,nan
M1,BELEG,M1V413954P3,73935,VBAK,M1V413954,LIFSK,U,ZA,nan
M1,BELEG,M1V413960P70,73943,VBAK,M1V413960,LIFSK,U,ZA,nan
M1,BELEG,M1V303396P865,73951,VBAK,M1V303396,LIFSK,U,ZA,nan
M1,BELEG,M1V417209P90,73959,VBAK,M1V417209,LIFSK,U,ZA,nan
M1,BELEG,M1V417209P44,73967,VBAK,M1V417209,LIFSK,U,ZA,nan
M1,BELEG,M1V417209P12,73975,VBAK,M1V417209,LIFSK,U,ZA,nan
M1,BELEG,M1V416294P3,73983,VBAK,M1V416294,LIFSK,U,ZA,nan
M1,BELEG,M1V416292P44,73990,VBAK,M1V416292,LIFSK,U,ZA,nan
M1,BELEG,M1V416292P28,73997,VBAK,M1V416292,LIFSK,U,ZA,nan
M1,BELEG,M1V416292P3,74004,VBAK,M1V416292,LIFSK,U,ZA,nan
M1,BELEG,M1V416288P36,74011,VBAK,M1V416288,LIFSK,U,ZA,nan
M1,BELEG,M1V416301P36,74019,VBAK,M1V416301,LIFSK,U,ZA,nan
M1,BELEG,M1V416301P18,74027,VBAK,M1V416301,LIFSK,U,ZA,nan
M1,BELEG,M1V416301P12,74035,VBAK,M1V416301,LIFSK,U,ZA,nan
M1,BELEG,M1V417229P3,74042,VBAK,M1V417229,LIFSK,U,ZA,nan
M1,BELEG,M1V417211P70,74055,VBAK,M1V417211,LIFSK,U,ZA,nan
M1,BELEG,M1V417211P60,74062,VBAK,M1V417211,LIFSK,U,ZA,nan
M1,BELEG,M1V417211P51,74069,VBAK,M1V417211,LIFSK,U,ZA,nan
M1,BELEG,M1V417209P100,74077,VBAK,M1V417209,LIFSK,U,ZA,nan
M1,BELEG,M1V417218P3,74090,VBAK,M1V417218,LIFSK,U,ZA,nan
M1,BELEG,M1V416256P3,74097,VBAK,M1V416256,LIFSK,U,ZA,nan
M1,BELEG,M1V303611P36,74105,VBAK,M1V303611,LIFSK,U,ZA,nan
M1,BELEG,M1V416251P60,74113,VBAK,M1V416251,LIFSK,U,ZA,nan
M1,BELEG,M1V416251P51,74121,VBAK,M1V416251,LIFSK,U,ZA,nan
M1,BELEG,M1V416262P3,74128,VBAK,M1V416262,LIFSK,U,ZA,nan
M1,BELEG,M1V416258P70,74136,VBAK,M1V416258,LIFSK,U,ZA,nan
M1,BELEG,M1V303611P28,74144,VBAK,M1V303611,LIFSK,U,ZA,nan
M1,BELEG,M1V416288P28,74151,VBAK,M1V416288,LIFSK,U,ZA,nan
M1,BELEG,M1V416264P28,74158,VBAK,M1V416264,LIFSK,U,ZA,nan
M1,BELEG,M1V416264P18,74165,VBAK,M1V416264,LIFSK,U,ZA,nan
M1,BELEG,M1V416264P12,74172,VBAK,M1V416264,LIFSK,U,ZA,nan
M1,BELEG,M1V416274P70,74180,VBAK,M1V416274,LIFSK,U,ZA,nan
M1,BELEG,M1V416269P140,74188,VBAK,M1V416269,LIFSK,U,ZA,nan
M1,BELEG,M1V417301P28,74196,VBAK,M1V417301,LIFSK,U,ZA,nan
M1,BELEG,M1V417301P18,74204,VBAK,M1V417301,LIFSK,U,ZA,nan
M1,BELEG,M1V417309P90,74212,VBAK,M1V417309,LIFSK,U,ZA,nan
M1,BELEG,M1V417289P12,74219,VBAK,M1V417289,LIFSK,U,ZA,nan
M1,BELEG,M1V417313P12,74227,VBAK,M1V417313,LIFSK,U,ZA,nan
M1,BELEG,M1V417312P12,74233,VBAK,M1V417312,LIFSK,U,ZA,nan
M1,BELEG,M1V417311P3,74246,VBAK,M1V417311,LIFSK,U,ZA,nan
M1,BELEG,M1V417259P12,74254,VBAK,M1V417259,LIFSK,U,ZA,nan
M1,BELEG,M1V417240P1427,74262,VBAK,M1V417240,LIFSK,U,ZA,nan
M1,BELEG,M1V417282P12,74270,VBAK,M1V417282,LIFSK,U,ZA,nan
M1,BELEG,M1V417281P12,74277,VBAK,M1V417281,LIFSK,U,ZA,nan
M1,BELEG,M1V417271P3,74291,VBAK,M1V417271,LIFSK,U,ZA,nan
M1,BELEG,M1V417271P28,74305,VBAK,M1V417271,LIFSK,U,ZA,nan
M1,BELEG,M1V416089P110,74313,VBAK,M1V416089,LIFSK,U,ZA,nan
M1,BELEG,M1V416095P12,74321,VBAK,M1V416095,LIFSK,U,ZA,nan
M1,BELEG,M1V416074P3,74329,VBAK,M1V416074,LIFSK,U,ZA,nan
M1,BELEG,M1V416072P18,74336,VBAK,M1V416072,LIFSK,U,ZA,nan
M1,BELEG,M1V416072P12,74344,VBAK,M1V416072,LIFSK,U,ZA,nan
M1,BELEG,M1V416119P3,74351,VBAK,M1V416119,LIFSK,U,ZA,nan
M1,BELEG,M1V416111P60,74359,VBAK,M1V416111,LIFSK,U,ZA,nan
M1,BELEG,M1V416123P3,74366,VBAK,M1V416123,LIFSK,U,ZA,nan
M1,BELEG,M1V416101P51,74373,VBAK,M1V416101,LIFSK,U,ZA,nan
M1,BELEG,M1V416101P44,74380,VBAK,M1V416101,LIFSK,U,ZA,nan
M1,BELEG,M1V416101P36,74387,VBAK,M1V416101,LIFSK,U,ZA,nan
M1,BELEG,M1V416051P3,74400,VBAK,M1V416051,LIFSK,U,ZA,nan
M1,BELEG,M1V415109P3,74407,VBAK,M1V415109,LIFSK,U,ZA,nan
M1,BELEG,M1V415106P3,74414,VBAK,M1V415106,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P3,74421,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416067P36,74429,VBAK,M1V416067,LIFSK,U,ZA,nan
M1,BELEG,M1V416066P3,74437,VBAK,M1V416066,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P80,74444,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P70,74451,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P60,74458,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P44,74465,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P36,74472,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416070P28,74479,VBAK,M1V416070,LIFSK,U,ZA,nan
M1,BELEG,M1V416063P12,74486,VBAK,M1V416063,LIFSK,U,ZA,nan
M1,BELEG,M1V416200P36,74493,VBAK,M1V416200,LIFSK,U,ZA,nan
M1,BELEG,M1V416208P44,74500,VBAK,M1V416208,LIFSK,U,ZA,nan
M1,BELEG,M1V416186P2820,74507,VBAK,M1V416186,LIFSK,U,ZA,nan
M1,BELEG,M1V416186P2141,74515,VBAK,M1V416186,LIFSK,U,ZA,nan
M1,BELEG,M1V416191P28,74523,VBAK,M1V416191,LIFSK,U,ZA,nan
M1,BELEG,M1V303606P36,74531,VBAK,M1V303606,LIFSK,U,ZA,nan
M1,BELEG,M1V416216P36,74539,VBAK,M1V416216,LIFSK,U,ZA,nan
M1,BELEG,M1V416145P3,74546,VBAK,M1V416145,LIFSK,U,ZA,nan
M1,BELEG,M1V416157P36,74553,VBAK,M1V416157,LIFSK,U,ZA,nan
M1,BELEG,M1V416157P28,74560,VBAK,M1V416157,LIFSK,U,ZA,nan
M1,BELEG,M1V416130P44,74568,VBAK,M1V416130,LIFSK,U,ZA,nan
M1,BELEG,M1V416130P28,74576,VBAK,M1V416130,LIFSK,U,ZA,nan
M1,BELEG,M1V416136P44,74584,VBAK,M1V416136,LIFSK,U,ZA,nan
M1,BELEG,M1V416174P36,74592,VBAK,M1V416174,LIFSK,U,ZA,nan
M1,BELEG,M1V416173P3,74599,VBAK,M1V416173,LIFSK,U,ZA,nan
M1,BELEG,M1V416158P18,74606,VBAK,M1V416158,LIFSK,U,ZA,nan
M1,BELEG,M1V429923P1427,74614,VBAK,M1V429923,LIFSK,U,ZA,nan
M1,BELEG,M1V429923P865,74622,VBAK,M1V429923,LIFSK,U,ZA,nan
M1,BELEG,M1V429922P865,74629,VBAK,M1V429922,LIFSK,U,ZA,nan
M1,BELEG,M1V429916P865,74637,VBAK,M1V429916,LIFSK,U,ZA,nan
M1,BELEG,M1V428873P36,74645,VBAK,M1V428873,LIFSK,U,ZA,nan
M1,BELEG,M1V428873P28,74653,VBAK,M1V428873,LIFSK,U,ZA,nan
M1,BELEG,M1V428823P3,74667,VBAK,M1V428823,LIFSK,U,ZA,nan
M1,BELEG,M1V430017P1427,74675,VBAK,M1V430017,LIFSK,U,ZA,nan
M1,BELEG,M1V430014P3995,74683,VBAK,M1V430014,LIFSK,U,ZA,nan
M1,BELEG,M1V430012P865,74697,VBAK,M1V430012,LIFSK,U,ZA,nan
M1,BELEG,M1V430020P3118,74704,VBAK,M1V430020,LIFSK,U,ZA,nan
M1,BELEG,M1V430020P2820,74711,VBAK,M1V430020,LIFSK,U,ZA,nan
M1,BELEG,M1V430020P1427,74718,VBAK,M1V430020,LIFSK,U,ZA,nan
M1,BELEG,M1V430052P60,74726,VBAK,M1V430052,LIFSK,U,ZA,nan
M1,BELEG,M1V430052P44,74734,VBAK,M1V430052,LIFSK,U,ZA,nan
M1,BELEG,M1V430051P3118,74742,VBAK,M1V430051,LIFSK,U,ZA,nan
M1,BELEG,M1V430033P1427,74755,VBAK,M1V430033,LIFSK,U,ZA,nan
M1,BELEG,M1V430032P865,74762,VBAK,M1V430032,LIFSK,U,ZA,nan
M1,BELEG,M1V430031P3423,74770,VBAK,M1V430031,LIFSK,U,ZA,nan
M1,BELEG,M1V304572P3,74777,VBAK,M1V304572,LIFSK,U,ZA,nan
M1,BELEG,M1V304572P28,74784,VBAK,M1V304572,LIFSK,U,ZA,nan
M1,BELEG,M1V429951P865,74791,VBAK,M1V429951,LIFSK,U,ZA,nan
M1,BELEG,M1V429941P1437,74804,VBAK,M1V429941,LIFSK,U,ZA,nan
M1,BELEG,M1V429941P865,74812,VBAK,M1V429941,LIFSK,U,ZA,nan
M1,BELEG,M1V429935P865,74825,VBAK,M1V429935,LIFSK,U,ZA,nan
M1,BELEG,M1V304557P12,74832,VBAK,M1V304557,LIFSK,U,ZA,nan
M1,BELEG,M1V429991P865,74839,VBAK,M1V429991,LIFSK,U,ZA,nan
M1,BELEG,M1V429989P865,74846,VBAK,M1V429989,LIFSK,U,ZA,nan
M1,BELEG,M1V429988P1427,74854,VBAK,M1V429988,LIFSK,U,ZA,nan
M1,BELEG,M1V304564P3,74861,VBAK,M1V304564,LIFSK,U,ZA,nan
M1,BELEG,M1V429996P1427,74868,VBAK,M1V429996,LIFSK,U,ZA,nan
M1,BELEG,M1V429996P865,74875,VBAK,M1V429996,LIFSK,U,ZA,nan
M1,BELEG,M1V429993P865,74882,VBAK,M1V429993,LIFSK,U,ZA,nan
M1,BELEG,M1V429972P1427,74890,VBAK,M1V429972,LIFSK,U,ZA,nan
M1,BELEG,M1V429963P1427,74898,VBAK,M1V429963,LIFSK,U,ZA,nan
M1,BELEG,M1V429976P2141,74906,VBAK,M1V429976,LIFSK,U,ZA,nan
M1,BELEG,M1V304562P12,74914,VBAK,M1V304562,LIFSK,U,ZA,nan
M1,BELEG,M1V428555P3,74922,VBAK,M1V428555,LIFSK,U,ZA,nan
M1,BELEG,M1V428553P3,74930,VBAK,M1V428553,LIFSK,U,ZA,nan
M1,BELEG,M1V428564P18,74938,VBAK,M1V428564,LIFSK,U,ZA,nan
M1,BELEG,M1V428564P3,74946,VBAK,M1V428564,LIFSK,U,ZA,nan
M1,BELEG,M1V304454P12,74953,VBAK,M1V304454,LIFSK,U,ZA,nan
M1,BELEG,M1V428587P3,74961,VBAK,M1V428587,LIFSK,U,ZA,nan
M1,BELEG,M1V304452P36,74969,VBAK,M1V304452,LIFSK,U,ZA,nan
M1,BELEG,M1V427191P12,74977,VBAK,M1V427191,LIFSK,U,ZA,nan
M1,BELEG,M1V427185P28,74985,VBAK,M1V427185,LIFSK,U,ZA,nan
M1,BELEG,M1V304381P3,74993,VBAK,M1V304381,LIFSK,U,ZA,nan
M1,BELEG,M1V427185P18,75001,VBAK,M1V427185,LIFSK,U,ZA,nan
M1,BELEG,M1V428710P28,75009,VBAK,M1V428710,LIFSK,U,ZA,nan
M1,BELEG,M1V428710P12,75017,VBAK,M1V428710,LIFSK,U,ZA,nan
M1,BELEG,M1V304461P5319,75025,VBAK,M1V304461,LIFSK,U,ZA,nan
M1,BELEG,M1V428749P3,75033,VBAK,M1V428749,LIFSK,U,ZA,nan
M1,BELEG,M1V428727P3,75041,VBAK,M1V428727,LIFSK,U,ZA,nan
M1,BELEG,M1V304461P5279,75049,VBAK,M1V304461,LIFSK,U,ZA,nan
M1,BELEG,M1V304461P5248,75057,VBAK,M1V304461,LIFSK,U,ZA,nan
M1,BELEG,M1V428648P12,75065,VBAK,M1V428648,LIFSK,U,ZA,nan
M1,BELEG,M1V304459P44,75073,VBAK,M1V304459,LIFSK,U,ZA,nan
M1,BELEG,M1V431476P1427,75081,VBAK,M1V431476,LIFSK,U,ZA,nan
M1,BELEG,M1V431465P865,75089,VBAK,M1V431465,LIFSK,U,ZA,nan
M1,BELEG,M1V431459P18,75096,VBAK,M1V431459,LIFSK,U,ZA,nan
